,Customer_Age,Gender,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Education_Level_College,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Education_Level_Unknown,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown,Income_Category_$120K +,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K,Income_Category_Unknown,Card_Category_Blue,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver
10924,33,0,2,36,5,2,2,1456.901543154035,0,1456.901543154035,0.676457697586396,2199,44,0.36451597705372035,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10925,45,0,1,29,3,2,1,7187.345636115919,0,7187.345636115919,1.0305078636664853,2754,46,1.1210459145739575,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10926,50,0,3,37,5,2,2,2477.6597952251695,2130,347.5152331448702,0.4695408108532516,787,20,0.2685732475360418,0.8576175065771305,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
10927,42,0,1,30,3,2,2,3285.5650640835643,2517,768.5650640835643,0.6773412054089252,2593,49,0.6065925735881581,0.7660085209552282,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
10928,45,0,4,38,4,3,2,2434.047777240365,1135,1298.1242715678718,0.5728232495821113,2290,40,0.4202546243073841,0.4667091978718451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
10929,40,0,4,23,4,2,3,1438.3,0,1438.3,0.659358325925556,2497,43,0.4775343336652733,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
10930,44,0,3,27,6,2,3,1731.7879178225203,934,797.7664878823953,0.7115566229286863,2529,42,0.6285006464888294,0.5406864955470955,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
10931,40,0,3,25,1,2,3,6881.623963566242,1941,4939.963224797946,1.050332575472861,9038,64,0.8056876167890746,0.28256405465063605,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
10932,31,0,0,24,4,2,3,3997.1065885066764,0,3997.1065885066764,0.801370725280852,7550,71,0.7485797997658407,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
10933,57,0,1,43,3,3,3,1438.3,0,1438.3,0.2761759996677626,1618,40,0.21176039569636324,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
10934,52,0,1,47,2,2,3,3345.0314894262337,0,3345.0314894262337,0.6826348794282538,2428,47,0.6010467874210819,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10935,45,1,4,36,2,2,2,12809.699004784474,2398,10410.993133273045,0.49825351598023493,2019,39,0.5286878419861358,0.18695905702463478,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
10936,44,1,2,36,2,3,2,34516.0,538,33977.681309433196,0.922396859258675,8613,68,0.8180376678564149,0.015123391159051628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10937,54,0,2,36,4,2,2,3626.9829096299027,2517,1109.9829096299027,0.7756491076865233,2629,39,0.4241468901489236,0.6946320173164259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
10938,39,0,0,34,3,0,3,15137.216118026185,0,15137.216118026185,0.748398554800683,2408,41,0.5666738157394484,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10939,52,0,2,37,2,3,3,1916.351062008406,1452,464.0891037132235,0.40811431571225293,2266,39,0.5730039718309083,0.7582087722699644,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
10940,55,0,1,41,4,2,2,3665.7239403017757,2517,1148.7239403017757,0.8547462021039383,2611,44,0.7040010511484157,0.6866280773176835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10941,53,1,1,44,4,3,3,24350.904744570238,595,23754.959606018732,0.5651338864807499,1941,39,0.5603411978303852,0.02432704173569187,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10942,45,0,2,39,2,1,4,1994.9666238492039,0,1994.9666238492039,0.8369946513955145,2455,41,0.773380972429424,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
10943,41,0,3,17,4,2,3,4341.084133114294,2439,1901.4775042828367,0.8161750898293176,2705,54,0.42712687464309695,0.5625566137208176,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
10944,54,0,0,45,1,0,2,4043.558163915822,0,4043.558163915822,0.7990954641202624,7619,71,0.7167686501022201,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
10945,47,0,1,42,4,3,3,2308.835863823728,0,2308.835863823728,0.6150806513663954,2251,41,0.44638803114333103,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
10946,49,1,3,37,1,3,4,34516.0,2448,32067.25785994018,0.6722784554146686,1388,38,0.5469230835917913,0.07112134330439877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10947,56,0,1,46,2,2,3,12229.832907526843,1812,10417.177472960557,0.9938513741455697,919,14,0.5303646443111438,0.1481675513443716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10948,37,0,1,25,5,2,2,1438.3,0,1438.3,0.8197828254444351,2351,46,0.5709772070075637,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10949,50,1,0,39,2,2,3,14478.73111674833,0,14478.73111674833,0.8548247734537656,983,26,1.1449048703761577,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
10950,47,0,1,40,1,3,2,1640.8389806410457,0,1640.8389806410457,0.5980604071813556,2080,43,0.7422504698371163,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10951,41,1,3,34,4,2,2,13458.86215468949,2192,11265.87883076872,0.8831019382087932,8966,82,0.9218897237515916,0.16269065508962677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10952,49,0,3,35,5,2,2,12314.119197003369,0,12314.119197003369,0.9051228555706603,938,26,0.38341637444884286,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
10953,39,0,1,36,2,3,2,1521.2286838589062,470,1050.8631394791703,0.6139546713218184,2402,40,0.43281212651357226,0.3096446582133836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
10954,46,0,3,34,1,2,2,3629.8318509820115,403,3226.11023850962,0.8531704239724699,7506,68,0.716216959708431,0.10922150961739402,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10955,43,0,3,31,5,2,2,13806.994095120754,2478,11328.287779603557,0.6778865307103754,7558,66,0.7075472359000183,0.17970674313447887,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
10956,32,0,0,23,1,2,4,14056.726553094479,68,13988.560784396634,0.8466657048741955,9223,68,0.5259527870707116,0.004484590045910826,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10957,49,0,1,34,3,1,4,1502.9999439992596,0,1502.9999439992596,0.5492457529160663,2228,49,0.5651475189505284,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
10958,45,0,1,39,2,1,4,3304.7577833223736,2517,787.7577833223737,0.37863681412656774,1206,27,0.15267613472845476,0.7625873155166911,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
10959,45,0,2,35,4,3,4,1443.699714604386,0,1443.699714604386,0.708100223450892,2280,40,0.5230226894184918,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
10960,40,0,4,26,3,2,2,4439.219405324924,1840,2598.3856104396527,0.6400372219302838,1968,35,0.413382308197582,0.4152799251182351,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
10961,56,0,0,49,3,2,3,9953.31155952684,709,9243.563105816536,0.604445887316776,2270,44,0.3869824522215994,0.07157696864396727,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
10962,49,0,4,40,4,3,3,7104.64825543647,0,7104.64825543647,1.0242399989608029,4982,52,0.7517572367566747,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10963,52,0,1,40,3,2,3,3707.111765111052,2517,1190.1117651110524,0.7588384565715975,2599,48,0.7026184870476694,0.6791567473333437,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
10964,46,0,3,37,5,3,2,1453.7687715243076,0,1453.7687715243076,0.5616669804691066,2289,42,0.46674709534301967,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10965,45,0,1,37,4,2,2,1438.3,0,1438.3,0.5763437483252093,2178,43,0.4600468763956589,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
10966,44,1,3,35,4,2,3,25401.330927453328,0,25401.330927453328,0.8039049972219676,2193,39,0.5590197142417821,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10967,46,0,2,35,3,3,3,34516.0,0,34516.0,0.7339078811797393,2223,44,0.5658840197857449,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10968,49,1,3,42,2,3,3,13443.84999586858,0,13443.84999586858,0.0552210965544217,1027,26,0.11318236827848435,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
10969,40,0,2,31,1,3,3,4619.356308881878,997,3622.1741985070444,0.3396561175096148,1708,29,0.29971266356898524,0.21540610605830743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10970,51,0,1,41,2,3,2,9616.691121820853,0,9616.691121820853,0.9811085951920778,9157,64,0.8328435886201901,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
10971,40,0,3,27,4,2,3,3427.549091710299,0,3427.549091710299,0.5073618962640046,2629,62,0.5025420912513828,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10972,40,0,3,39,2,2,3,1469.705407288626,0,1469.705407288626,0.7348096031632486,2208,43,0.5482284056850779,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10973,53,0,3,38,2,2,1,1779.175298047752,0,1779.175298047752,0.8542324113518334,2661,40,0.3255856462043429,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10974,49,0,1,41,3,3,2,1673.3424520417045,498,1175.3051039232755,0.8343545503603008,2418,40,0.4217685391509422,0.29798684851876334,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
10975,50,0,2,42,4,2,2,3244.312610172339,0,3244.312610172339,0.5503834838818067,1980,29,0.266676509544555,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
10976,48,0,4,37,3,2,3,2475.340086087807,0,2475.340086087807,0.48732780476092935,2076,43,0.40027931129754646,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
10977,42,0,2,31,2,2,3,6390.584492686015,0,6390.584492686015,0.7350056757028941,775,16,0.41020340542173644,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10978,51,0,4,41,4,3,2,5410.144675041524,724,4685.619350447924,0.6933948607842069,2374,47,0.46062067272430207,0.13281203012389375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10979,39,0,3,31,4,2,2,1438.3,0,1438.3,0.4143809858897539,1988,52,0.48479037317055096,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
10980,48,0,3,26,4,2,2,1438.3,0,1438.3,0.7242406398708134,2309,45,0.5027471281760166,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
10981,51,1,0,40,2,2,3,14480.988339558,0,14480.988339558,0.854741172608963,988,26,1.0682846961145485,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
10982,53,0,2,43,3,2,4,1438.3,0,1438.3,0.39874471349760493,1517,39,0.3979762202879789,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10983,39,0,3,26,5,2,2,4128.808524763012,2517,1611.8085247630124,0.6608981590089317,2663,43,0.5692102394921463,0.610306431248075,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
10984,38,0,2,29,3,2,3,2827.653005055616,0,2827.653005055616,0.8306921345364914,2685,41,0.5345276324474808,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
10985,46,0,2,36,5,2,3,5646.490524262556,2491,3154.498852742407,0.6717604741566867,2162,38,0.2926699244713815,0.441022818038113,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
10986,57,0,0,46,3,2,3,4590.862525841713,851,3739.1471389126255,0.8040350743620069,2856,46,0.5315946357494923,0.18550352911217616,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
10987,49,0,2,36,4,2,1,34516.0,381,34134.86663258657,0.7169572961602678,2108,41,0.523885977074694,0.011416599752275342,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10988,44,1,2,33,4,2,2,3291.54551549244,0,3291.54551549244,0.7103432234097347,759,20,0.7159177387145419,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
10989,45,0,2,35,1,3,3,13812.64119576647,1675,12136.958236708948,0.5694038329401636,1759,41,0.6110122192931413,0.12132105788224667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10990,47,1,3,42,2,2,2,11271.580233919087,1731,9540.488040907161,0.34941365496524945,1461,33,0.2194989356599597,0.15384564327748937,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10991,56,0,2,45,3,3,2,4000.96276979778,1555,2445.8752667629824,0.63133175245669,2414,48,0.5535248992051822,0.38762971307805416,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
10992,50,1,2,42,1,3,3,4375.046608485295,0,4375.046608485295,0.6417347253496999,1843,49,0.5666482400720164,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
10993,44,1,2,38,4,3,4,18218.239156915308,409,17808.32645706121,0.45270206856719425,1578,35,0.4921702068567194,0.02210765122808633,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
10994,47,1,2,34,2,2,2,34516.0,2423,32092.906585861794,0.7632288888408791,7192,65,0.6591060931744772,0.07026817204765685,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10995,49,0,3,39,3,3,3,15473.69000654661,0,15473.69000654661,0.7932360442819029,7931,75,0.7330612768578629,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10996,44,0,2,36,2,3,3,2226.3127474801868,0,2226.3127474801868,0.6849826859807009,2518,45,0.607992501482243,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
10997,51,0,2,38,3,2,1,2428.100473083852,998,1429.458859667021,0.6826416134168312,2687,41,0.47805993027035565,0.41161827537498097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10998,53,0,1,36,2,3,2,11076.339867065784,551,10524.354098804997,0.9736234588823153,8214,86,0.7807309526952158,0.05009294930115337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10999,49,0,2,40,4,3,3,3811.458777830451,0,3811.458777830451,0.6670885969017173,2270,42,0.42253630011945364,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11000,52,0,2,46,3,5,3,1639.472677870839,0,1639.472677870839,0.17827903290995584,1704,35,0.1469981256956593,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
11001,53,0,3,35,2,3,2,1856.9302326326313,0,1856.9302326326313,0.5054418418421724,2466,55,0.842139531531591,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
11002,42,0,2,25,4,2,2,1615.0707154670413,590,1024.7702063552658,0.8381590962480643,2288,34,0.5737196927258977,0.3654292935681444,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
11003,52,1,3,46,2,4,2,4105.9013133039525,0,4105.9013133039525,0.7704312293462623,8074,69,0.8867345859468192,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11004,46,0,2,34,1,3,2,34516.0,1181,33334.677039211136,1.0111350677913804,4790,52,0.5208813411524404,0.03407413704645311,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11005,41,0,1,34,3,2,3,2173.3272430484462,975,1197.3964003970086,0.9944446140023597,2794,53,0.6738746658889313,0.45055511315793584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11006,52,0,1,35,3,2,2,3514.9115981953323,2406,1107.9913295790493,0.8788869814976381,2780,38,0.3243629749222007,0.683766338498194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11007,42,0,3,31,2,3,3,8664.322138281143,211,8452.47730327495,0.5427483331328248,1044,34,0.31735572343771495,0.024273887344459386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11008,54,1,2,36,3,3,3,5923.219174665487,0,5923.219174665487,0.974743340398306,9046,65,0.6443546523710733,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11009,43,0,2,36,1,2,2,1913.762245519997,0,1913.762245519997,1.030124513227185,2885,39,0.4400167970255946,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11010,46,0,3,40,2,4,3,4051.9825857145865,662,3389.418184133841,1.0467314848948628,2580,48,0.5520109087821545,0.16387444959013803,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
11011,51,1,1,38,3,3,2,3830.140185446059,0,3830.140185446059,0.8215945108181345,6853,70,0.8050516617020824,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
11012,38,0,1,25,1,2,3,3086.5272487347747,0,3086.5272487347747,0.6910896138290027,2624,46,0.540456848234877,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
11013,40,0,3,32,2,3,2,4636.981131818875,0,4636.981131818875,0.717,2520,47,0.7922949132920587,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11014,45,1,3,34,3,2,4,18152.57121083967,0,18152.57121083967,0.5375482190968554,1770,34,0.5629636451620704,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
11015,48,0,2,34,4,3,3,2486.9494952961795,1379,1107.2153030905222,0.48511872177462806,2093,36,0.29940431653140875,0.5546659751348497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
11016,51,0,3,39,2,3,4,3806.7098010949053,716,3090.5215645680137,0.884854902135116,2547,38,0.5774941173108478,0.1887490200810291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11017,56,0,1,47,3,4,2,1841.4633764366224,1494,346.65903277075375,0.6617928928219992,2186,42,0.5330217183293431,0.8120503454390166,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
11018,64,0,0,56,3,3,2,6173.818648243325,0,6173.818648243325,0.6602515915608708,1673,36,0.43572576112757966,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
11019,50,0,1,40,3,3,2,4082.6280294998137,2517,1565.6280294998135,0.5676373892060249,2034,46,0.5785531518501221,0.6163009359706212,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
11020,40,0,4,36,4,2,3,1496.280602621348,0,1496.280602621348,0.6845552175554023,2621,68,0.6202835483072616,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
11021,49,0,3,36,3,3,5,7988.380938875426,115,7873.279779879028,0.5633452347188566,2322,41,0.4082202117793233,0.014160710412806081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
11022,43,1,2,32,3,2,3,34516.0,0,34516.0,0.8745499970383772,1036,26,0.33135695147571886,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11023,45,0,3,32,4,2,3,3580.5500452200604,2517,1063.5500452200604,0.693234399827731,2632,51,0.714369075844248,0.703214821694395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11024,57,1,1,47,2,3,3,4135.098526238932,2250,1884.9779150520935,0.5702221120509203,619,15,0.49326632711842316,0.5448351737456589,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
11025,44,0,1,33,3,2,3,2506.7911267098016,0,2506.7911267098016,0.25978837863711485,1616,32,0.18799725192731329,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11026,51,1,2,43,1,3,3,34516.0,369,34146.94409731356,0.7157816370160401,7446,73,0.8461592759414638,0.010736171714514641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11027,46,0,2,37,2,1,5,3543.2834672872245,2517,1026.2834672872245,0.5568835537140298,1771,45,0.49316192204945364,0.7109273269383622,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
11028,43,0,3,31,2,2,3,4413.207452970445,0,4413.207452970445,0.8164418564899395,2367,35,0.3281266013232975,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11029,46,0,3,40,3,3,2,2362.55651044035,0,2362.55651044035,0.46228215732223876,2083,33,0.4167817624427274,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
11030,45,0,2,35,5,2,2,1438.3,1214,223.739646862605,0.7648196537645181,2428,39,0.45327695749687263,0.8443735687582633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11031,39,1,2,26,4,2,4,18397.89487148893,162,18235.600737291552,0.9943666761367277,4743,63,0.5036894304658476,0.009075658820248097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11032,40,1,4,36,2,3,2,5285.315286876631,0,5285.315286876631,0.75507963070816,8392,67,0.6939506353019013,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11033,44,0,3,35,4,2,5,17791.35029140352,0,17791.35029140352,0.737804952627116,2461,46,0.7759136926194755,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11034,56,0,1,37,2,3,2,1438.3,651,786.4082228405346,0.8944639717135972,710,15,0.48639961623799305,0.4531274755835386,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
11035,45,0,3,36,1,3,3,4403.514496787051,2517,1886.5144967870508,1.0249597153192787,4988,54,0.49217312052306705,0.5735006080977688,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
11036,58,0,1,49,4,2,2,8529.44424731605,823,7705.820041078682,0.48920125145728777,2151,38,0.5709250093815667,0.09661421367588503,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
11037,48,1,2,40,1,3,3,5691.3433675909655,2365,3325.422939151661,0.7737840423185752,912,29,0.49907965829926676,0.41583364121423005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
11038,48,0,3,37,3,1,3,2830.663290594617,2515,315.293107783805,0.35881237654055675,1659,39,0.3835578062702553,0.8886923583423357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
11039,64,0,2,55,3,0,2,6803.295110684325,1954,4849.182599287801,0.7443708371321746,2302,48,0.767725376545433,0.2876140670143194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
11040,53,0,3,36,6,2,1,3701.3921351827184,2517,1184.3921351827187,0.665862438556115,2549,43,0.536,0.6803014746532403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
11041,61,0,0,37,2,2,4,3827.18597299995,2517,1310.18597299995,0.6363998234346171,2355,43,0.6596919528697993,0.6575790477826167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
11042,48,1,2,40,1,3,3,5599.304328523339,2158,3441.064058454894,0.7079289149621697,910,26,0.4679059589870796,0.38429174197951355,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
11043,40,0,2,40,4,3,3,1450.7706498744087,0,1450.7706498744087,0.6843286472065779,2209,43,0.44261639730692676,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
11044,43,0,3,32,5,2,2,3411.5184336752895,0,3411.5184336752895,0.8950167613922619,2882,41,0.6342446931898333,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11045,47,0,2,34,4,3,2,3075.9179893720975,2517,558.9179893720975,0.8114017661789226,871,23,0.432927979502815,0.8193097654203025,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
11046,38,1,1,27,1,3,3,12465.694333721289,0,12465.694333721289,0.8661179171516118,1197,34,0.5229920769815445,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
11047,49,0,2,29,3,3,2,7057.6037111000405,0,7057.6037111000405,0.48438125788588315,1696,37,0.31809096930359737,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11048,61,1,0,46,5,3,2,7309.9664730292325,0,7309.9664730292325,0.8544464579394319,2420,43,0.591413410788307,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
11049,47,0,4,31,1,2,2,6037.02722811251,0,6037.02722811251,1.0224669372919526,4925,61,0.44727042108438225,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11050,46,1,2,36,1,1,1,3372.4825007893814,0,3372.4825007893814,0.8700860457462197,745,18,0.8868353205927828,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
